Month Year,LGA Region,Approved Sites,Operational Sites,Approved EGMs,Operational EGMs,Metered Win
Apr-21,ROCKHAMPTON,31,28,1022,883,5021525.51
Apr-21,SCENIC RIM,16,15,263,195,734033.76
Apr-21,SOMERSET,10,8,122,95,443814.96
Apr-21,SOUTH BURNETT,16,16,319,319,1241907.07
Apr-21,SOUTHERN DOWNS,14,13,395,321,1054396.42
Apr-21,SUNSHINE COAST,70,68,3265,2796,13383185.84
Apr-21,TABLELANDS,5,4,156,136,
Apr-21,TOOWOOMBA,48,47,1686,1468,6010238.78
Apr-21,TORRES,5,5,140,97,
Apr-21,TOWNSVILLE,45,40,2121,1616,9443187.51
Apr-21,WEIPA,3,3,87,76,
Apr-21,WESTERN DOWNS,21,20,358,327,1154215.94
Apr-21,WHITSUNDAY,16,15,513,413,2119329.89
Apr-21,WINTON,3,3,17,15,
May-21,BALONNE,4,4,72,65,
May-21,BANANA,8,8,145,142,541124.23
May-21,BARCALDINE,3,3,22,22,
May-21,BLACKALL TAMBO,2,2,18,18,
May-21,BRISBANE,170,163,8750,7638,48178894.26
May-21,BUNDABERG,32,32,1339,1061,5350550.51
May-21,BURDEKIN,7,7,206,196,862172.14
May-21,CAIRNS,40,39,1909,1781,10240040.46
May-21,CARPENTARIA,3,3,48,48,
May-21,CASSOWARY COAST,14,14,374,372,1137308.11
May-21,CENTRAL HIGHLANDS,16,15,385,356,1605474.07
May-21,CHARTERS TOWERS,8,8,138,130,562071.13
May-21,CLONCURRY,4,4,69,63,
May-21,COOK,3,3,54,48,
May-21,DOUGLAS,8,8,186,177,968445.21
May-21,FLINDERS,2,2,28,28,
May-21,FRASER COAST,32,32,1251,1170,6096013.58
May-21,GLADSTONE,22,21,583,569,2695009.09
May-21,GOLD COAST,125,118,5885,5276,31703598.08
May-21,GOONDIWINDI,9,9,153,153,574679.03
May-21,GYMPIE,20,20,457,444,1887080.12
May-21,HINCHINBROOK,8,7,107,89,365191.46
May-21,IPSWICH,30,30,1740,1519,8824923.07
May-21,ISAAC,14,13,299,278,1219015.17
May-21,LIVINGSTONE,11,11,336,297,1658887.09
May-21,LOCKYER VALLEY,12,12,214,207,1099492.73
May-21,LOGAN,36,32,2174,1956,15005135.44
May-21,LONGREACH,5,4,96,76,
May-21,MACKAY,39,36,1686,1581,7898304.24
May-21,MARANOA,8,8,170,144,515771.6
May-21,MAREEBA,5,5,188,156,
May-21,MCKINLAY,1,1,17,10,
May-21,MORETON BAY,61,59,3511,3042,20461797.59
May-21,MOUNT ISA,6,6,450,381,2383495.45
May-21,MURWEH,4,4,56,56,
May-21,NOOSA,14,14,538,508,2322156.33
May-21,NORTH BURNETT,8,8,83,83,316051.33
May-21,PAROO,1,1,25,25,
May-21,QUILPIE,1,1,6,6,
May-21,REDLAND,28,27,1333,1204,6315685.48
May-21,RICHMOND,1,1,8,8,
May-21,ROCKHAMPTON,31,28,1022,883,5140483.31
May-21,SCENIC RIM,16,15,263,195,790634.35
May-21,SOMERSET,10,8,122,95,480153.79
May-21,SOUTH BURNETT,16,16,319,319,1252552.73
May-21,SOUTHERN DOWNS,14,13,395,322,1003148.85
May-21,SUNSHINE COAST,70,67,3265,2799,14393656.37
May-21,TABLELANDS,5,4,156,136,
May-21,TOOWOOMBA,48,47,1686,1469,6721192.68
May-21,TORRES,5,5,140,97,
May-21,TOWNSVILLE,45,40,2121,1615,9556170
May-21,WEIPA,3,3,87,76,
May-21,WESTERN DOWNS,21,20,358,327,1308806.56
May-21,WHITSUNDAY,16,15,513,413,2676924.85
May-21,WINTON,3,3,17,15,
Jun-21,BALONNE,4,4,72,65,
Jun-21,BANANA,8,8,145,142,499696.21
Jun-21,BARCALDINE,3,3,22,22,
Jun-21,BLACKALL TAMBO,2,2,18,18,
Jun-21,BRISBANE,169,162,8725,7689,45368043.16
Jun-21,BUNDABERG,32,32,1339,1057,5121797.19
Jun-21,BURDEKIN,7,7,206,196,930801.99
Jun-21,CAIRNS,40,39,1909,1782,10232398.3
Jun-21,CARPENTARIA,3,3,48,48,
Jun-21,CASSOWARY COAST,14,14,374,372,1257990.76
Jun-21,CENTRAL HIGHLANDS,15,15,373,356,1448499.24
Jun-21,CHARTERS TOWERS,8,8,138,130,489964.68
Jun-21,CLONCURRY,4,4,69,63,
Jun-21,COOK,3,3,54,48,
Jun-21,DOUGLAS,8,8,186,177,836214.75
Jun-21,FLINDERS,2,2,28,28,
Jun-21,FRASER COAST,32,32,1251,1120,5815351.24
Jun-21,GLADSTONE,22,21,583,567,2447417.38
Jun-21,GOLD COAST,125,117,5885,5197,29782267.9
Jun-21,GOONDIWINDI,9,9,153,153,641025.59
Jun-21,GYMPIE,20,20,457,435,1880295.52
Jun-21,HINCHINBROOK,8,7,107,89,415381.26
Jun-21,IPSWICH,30,30,1740,1521,8255648.27
Jun-21,ISAAC,14,13,299,278,1264115.65
Jun-21,LIVINGSTONE,11,11,336,296,1494175.99
Jun-21,LOCKYER VALLEY,12,12,214,207,1007848.35
Jun-21,LOGAN,36,32,2174,1956,14013037.82
Jun-21,LONGREACH,5,4,96,76,
Jun-21,MACKAY,38,36,1672,1583,7541383.06
Jun-21,MARANOA,8,8,170,144,596504.08
Jun-21,MAREEBA,5,5,188,156,
Jun-21,MCKINLAY,1,1,17,10,
Jun-21,MORETON BAY,61,59,3511,3293,19056645.5
Jun-21,MOUNT ISA,6,6,450,380,2237649.59
Jun-21,MURWEH,4,4,56,56,
Jun-21,NOOSA,14,14,538,508,2229343.31
Jun-21,NORTH BURNETT,8,8,83,83,399460.7
Jun-21,PAROO,1,1,25,25,
Jun-21,QUILPIE,1,1,6,6,
Jun-21,REDLAND,28,27,1333,1204,5829782.14
Jun-21,RICHMOND,1,1,8,8,
Jun-21,ROCKHAMPTON,31,28,1022,886,5221316.01
Jun-21,SCENIC RIM,16,14,263,185,744936.59
Jun-21,SOMERSET,10,8,122,95,466057.05
Jun-21,SOUTH BURNETT,16,15,319,311,1273773.55
Jun-21,SOUTHERN DOWNS,14,13,395,321,1019858.81
Jun-21,SUNSHINE COAST,70,67,3265,2809,12955892.26
Jun-21,TABLELANDS,5,4,156,135,
Jun-21,TOOWOOMBA,48,47,1686,1472,6507481.78
Jun-21,TORRES,5,5,140,97,
Jun-21,TOWNSVILLE,45,40,2121,1625,8619022.04
Jun-21,WEIPA,3,3,87,76,
Jun-21,WESTERN DOWNS,21,20,358,327,1352104.92
Jun-21,WHITSUNDAY,15,15,468,413,2407631.62
Jun-21,WINTON,3,3,17,15,
Jul-21,BALONNE,4,4,78,65,
Jul-21,BANANA,8,8,145,142,596066.37
Jul-21,BARCALDINE,3,3,22,22,
Jul-21,BLACKALL TAMBO,2,2,18,18,
Jul-21,BRISBANE,168,161,8802,7686,47514941.51
Jul-21,BUNDABERG,32,32,1339,1042,6375668.71
Jul-21,BURDEKIN,7,7,206,196,1021203.54
Jul-21,CAIRNS,40,39,1909,1773,13301869.46
Jul-21,CARPENTARIA,3,3,48,48,
Jul-21,CASSOWARY COAST,14,14,374,372,1732253.75
Jul-21,CENTRAL HIGHLANDS,15,15,373,356,1993635.05
Jul-21,CHARTERS TOWERS,8,8,138,130,734975.45
Jul-21,CLONCURRY,4,4,69,63,
Jul-21,COOK,3,3,54,48,
Jul-21,DOUGLAS,8,8,186,177,898623.3
Jul-21,FLINDERS,2,2,28,28,
Jul-21,FRASER COAST,32,32,1251,1101,6843529.61
Jul-21,GLADSTONE,22,21,583,567,3089856.74
Jul-21,GOLD COAST,126,119,5873,5248,32619966.67
Jul-21,GOONDIWINDI,9,9,153,153,782871.96
Jul-21,GYMPIE,20,20,457,435,2095938.17
Jul-21,HINCHINBROOK,8,7,107,89,557102.95
Jul-21,IPSWICH,30,30,1740,1518,9734815.24
Jul-21,ISAAC,14,13,299,278,1514168.5
Jul-21,LIVINGSTONE,11,11,336,296,1809576.23
Jul-21,LOCKYER VALLEY,12,12,214,207,1237546.73
Jul-21,LOGAN,36,32,2184,1956,17773301.14
Jul-21,LONGREACH,5,4,96,76,
Jul-21,MACKAY,38,36,1672,1580,9056812.96
Jul-21,MARANOA,8,8,178,144,701926.06
Jul-21,MAREEBA,5,5,188,156,
Jul-21,MCKINLAY,1,1,17,10,
Jul-21,MORETON BAY,62,59,3556,3286,20959516.46
Jul-21,MOUNT ISA,6,6,398,381,3065171.21
Jul-21,MURWEH,4,4,53,56,
Jul-21,NOOSA,14,14,523,508,2252675.43
Jul-21,NORTH BURNETT,8,8,83,83,403102.87
Jul-21,PAROO,1,1,25,25,
Jul-21,QUILPIE,1,1,6,6,
Jul-21,REDLAND,28,27,1333,1204,6098425.06
Jul-21,RICHMOND,1,1,8,8,
Jul-21,ROCKHAMPTON,31,28,1022,886,6275136.21
Jul-21,SCENIC RIM,15,14,256,185,762443.46
Jul-21,SOMERSET,10,8,126,95,595648.13
Jul-21,SOUTH BURNETT,15,14,308,308,1677280.24
Jul-21,SOUTHERN DOWNS,14,13,395,321,1192966.73
Jul-21,SUNSHINE COAST,70,67,3265,2811,14079886.76
Jul-21,TABLELANDS,5,4,156,136,
Jul-21,TOOWOOMBA,48,47,1695,1467,8168157.48
Jul-21,TORRES,5,5,140,97,
Jul-21,TOWNSVILLE,45,40,2116,1616,11299892.72
Jul-21,WEIPA,3,3,87,76,
Jul-21,WESTERN DOWNS,21,20,366,327,1757292.17
Jul-21,WHITSUNDAY,15,15,473,413,2899555.76
Jul-21,WINTON,3,3,17,15,
Aug-21,BALONNE,4,4,78,65,
Aug-21,BANANA,8,8,145,142,553208.17
Aug-21,BARCALDINE,3,3,22,22,
Aug-21,BLACKALL TAMBO,2,2,18,18,
Aug-21,BRISBANE,168,160,8800,7670,41448962.32
Aug-21,BUNDABERG,32,32,1339,1043,6042278.71
Aug-21,BURDEKIN,7,7,206,196,996451.29
Aug-21,CAIRNS,40,39,1900,1764,10292035.15
Aug-21,CARPENTARIA,3,3,48,48,
Aug-21,CASSOWARY COAST,14,14,374,372,1720647.68
Aug-21,CENTRAL HIGHLANDS,15,15,373,356,1799289.07
Aug-21,CHARTERS TOWERS,8,8,138,130,646937.98
Aug-21,CLONCURRY,4,4,69,63,
Aug-21,COOK,3,3,54,48,
Aug-21,DOUGLAS,8,8,186,177,797851.18
Aug-21,FLINDERS,2,2,28,28,
Aug-21,FRASER COAST,32,32,1251,1152,6626249.82
Aug-21,GLADSTONE,22,21,583,567,3070425.25
Aug-21,GOLD COAST,126,119,5873,5240,27014629.59
Aug-21,GOONDIWINDI,10,9,158,153,584309.7
Aug-21,GYMPIE,20,20,457,435,2178862.25
Aug-21,HINCHINBROOK,8,7,107,89,449582.28
Aug-21,IPSWICH,30,30,1740,1518,8183369.32
Aug-21,ISAAC,14,13,299,278,1669662.62
Aug-21,LIVINGSTONE,11,11,336,296,1755607.47
Aug-21,LOCKYER VALLEY,12,12,214,207,928265.63
Aug-21,LOGAN,36,32,2184,1956,13557758.29
Aug-21,LONGREACH,5,4,96,76,
Aug-21,MACKAY,38,36,1672,1575,8760660.81
Aug-21,MARANOA,8,8,178,144,620141.61
Aug-21,MAREEBA,5,5,188,156,
Aug-21,MCKINLAY,1,1,17,10,
Aug-21,MORETON BAY,62,60,3556,3305,18196905.6
Aug-21,MOUNT ISA,6,6,398,381,3116827.15
Aug-21,MURWEH,4,3,53,53,
Aug-21,NOOSA,14,14,523,512,2061948.96
Aug-21,NORTH BURNETT,8,8,83,83,397284.7
Aug-21,PAROO,1,1,25,25,
Aug-21,QUILPIE,1,1,6,6,
Aug-21,REDLAND,28,27,1333,1204,5323971.77
Aug-21,RICHMOND,1,1,8,8,
Aug-21,ROCKHAMPTON,31,27,1012,880,5560791.9
Aug-21,SCENIC RIM,15,14,256,185,671407.19
Aug-21,SOMERSET,10,8,126,95,450315.94
Aug-21,SOUTH BURNETT,14,13,304,304,1399949.82
Aug-21,SOUTHERN DOWNS,14,13,395,308,1129469.85
Aug-21,SUNSHINE COAST,70,67,3270,2811,12354382.61
Aug-21,TABLELANDS,5,4,156,120,
Aug-21,TOOWOOMBA,48,47,1695,1466,7297875.47
Aug-21,TORRES,5,5,140,97,
Aug-21,TOWNSVILLE,44,40,2116,1624,10803947.19
Aug-21,WEIPA,3,3,87,76,
Aug-21,WESTERN DOWNS,21,20,366,327,1547419.01
Aug-21,WHITSUNDAY,15,15,473,413,2876012.77
Aug-21,WINTON,3,3,17,15,
Sep-21,BALONNE,4,4,78,65,
Sep-21,BANANA,8,8,145,144,527229.54
Sep-21,BARCALDINE,3,3,22,22,
Sep-21,BLACKALL TAMBO,2,2,18,18,
Sep-21,BRISBANE,167,160,8800,7631,49821275.56
Sep-21,BUNDABERG,32,32,1339,1047,5905779.83
Sep-21,BURDEKIN,7,7,206,197,896493.79
Sep-21,CAIRNS,40,39,1900,1764,10810352.39
Sep-21,CARPENTARIA,3,3,48,48,
Sep-21,CASSOWARY COAST,14,14,374,372,1575527.34
Sep-21,CENTRAL HIGHLANDS,15,15,373,357,1722776.72
Sep-21,CHARTERS TOWERS,8,8,138,130,563288.24
Sep-21,CLONCURRY,4,4,69,63,
Sep-21,COOK,3,3,54,48,
Sep-21,DOUGLAS,8,8,186,177,808009.4
Sep-21,FLINDERS,2,2,28,28,
Sep-21,FRASER COAST,32,32,1251,1205,6382401.06
Sep-21,GLADSTONE,22,21,592,567,2930137.65
Sep-21,GOLD COAST,126,119,5855,5256,32161665.23
Sep-21,GOONDIWINDI,10,9,158,153,566794.35
Sep-21,GYMPIE,20,20,457,435,1988258.13
Sep-21,HINCHINBROOK,8,7,107,89,404925.88
Sep-21,IPSWICH,30,30,1740,1518,9508042.24
Sep-21,ISAAC,14,13,299,278,1412227.23
Sep-21,LIVINGSTONE,11,11,336,296,1499065.52
Sep-21,LOCKYER VALLEY,12,12,214,207,1352060.3
Sep-21,LOGAN,36,32,2184,1955,16454013.44
Sep-21,LONGREACH,5,4,96,76,
Sep-21,MACKAY,38,36,1672,1558,8658406.83
Sep-21,MARANOA,8,8,178,146,616373.99
Sep-21,MAREEBA,5,5,188,156,
Sep-21,MCKINLAY,1,1,17,10,
Sep-21,MORETON BAY,62,60,3556,3296,21820454.07
Sep-21,MOUNT ISA,6,6,398,381,2635024.6
Sep-21,MURWEH,3,3,53,53,
Sep-21,NOOSA,14,14,523,507,2426465.67
Sep-21,NORTH BURNETT,8,8,83,83,373892.49
Sep-21,PAROO,1,1,25,25,
Sep-21,QUILPIE,1,1,6,6,
Sep-21,REDLAND,28,27,1333,1212,6476736.42
Sep-21,RICHMOND,1,1,8,8,
Sep-21,ROCKHAMPTON,31,27,1012,882,5532500.2
Sep-21,SCENIC RIM,15,14,261,185,826416.33
Sep-21,SOMERSET,10,8,126,95,571124.19
Sep-21,SOUTH BURNETT,13,13,312,304,1354342.85
Sep-21,SOUTHERN DOWNS,14,13,395,271,1105361.64
Sep-21,SUNSHINE COAST,70,67,3270,2830,14815053.63
Sep-21,TABLELANDS,5,4,156,120,
Sep-21,TOOWOOMBA,48,47,1695,1468,7168759.06
Sep-21,TORRES,5,5,140,97,
Sep-21,TOWNSVILLE,44,40,2116,1628,10200423.76
Sep-21,WEIPA,3,3,87,76,
Sep-21,WESTERN DOWNS,21,20,366,329,1531683.08
Sep-21,WHITSUNDAY,15,15,473,413,2969482.38
Sep-21,WINTON,3,3,17,15,
Oct-21,BALONNE,4,4,78,65,
Oct-21,BANANA,8,8,145,142,595636.35
Oct-21,BARCALDINE,3,3,22,22,
Oct-21,BLACKALL TAMBO,2,2,18,18,
Oct-21,BRISBANE,167,160,8754,7611,51455547.2
Oct-21,BUNDABERG,32,32,1339,1052,6237394.99
Oct-21,BURDEKIN,7,7,206,197,1048730.89
Oct-21,CAIRNS,40,39,1900,1768,10931934.5
Oct-21,CARPENTARIA,3,3,48,48,
Oct-21,CASSOWARY COAST,14,14,374,370,1529652.05
Oct-21,CENTRAL HIGHLANDS,15,15,373,356,1760607.09
Oct-21,CHARTERS TOWERS,8,8,138,130,707886.19
Oct-21,CLONCURRY,4,4,69,63,
Oct-21,COOK,3,3,54,48,
Oct-21,DOUGLAS,8,8,186,177,775027.44
Oct-21,FLINDERS,2,2,28,28,
Oct-21,FRASER COAST,32,32,1251,1203,6986687.97
Oct-21,GLADSTONE,22,21,592,567,3161862.59
Oct-21,GOLD COAST,126,119,5855,5253,34185199.28
Oct-21,GOONDIWINDI,10,9,158,153,545505.8
Oct-21,GYMPIE,20,20,457,435,2052005.61
Oct-21,HINCHINBROOK,8,7,107,89,488937.93
Oct-21,IPSWICH,30,30,1740,1518,9950508.24
Oct-21,ISAAC,14,13,299,278,1377125.14
Oct-21,LIVINGSTONE,11,11,336,296,1749793.03
Oct-21,LOCKYER VALLEY,12,12,220,207,1292098.2
Oct-21,LOGAN,36,31,2176,1948,16608826.82
Oct-21,LONGREACH,5,4,96,76,
Oct-21,MACKAY,38,36,1672,1580,8774075.72
Oct-21,MARANOA,8,8,178,144,607862.89
Oct-21,MAREEBA,5,5,188,156,
Oct-21,MCKINLAY,1,1,17,10,
Oct-21,MORETON BAY,62,60,3556,3296,22610069.86
Oct-21,MOUNT ISA,6,6,398,381,2761009.78
Oct-21,MURWEH,3,3,53,53,
Oct-21,NOOSA,14,14,523,508,2619910.04
Oct-21,NORTH BURNETT,8,8,83,83,357260.16
Oct-21,PAROO,1,1,25,25,
Oct-21,QUILPIE,1,1,6,6,
Oct-21,REDLAND,28,27,1333,1208,6539471.07
Oct-21,RICHMOND,1,1,8,8,
Oct-21,ROCKHAMPTON,30,27,1012,880,5819310.9
Oct-21,SCENIC RIM,15,14,261,185,814821.78
Oct-21,SOMERSET,10,8,126,95,502040.92
Oct-21,SOUTH BURNETT,13,13,312,304,1512826.16
Oct-21,SOUTHERN DOWNS,14,13,395,321,1318582.38
Oct-21,SUNSHINE COAST,70,68,3274,2837,15839743.29
Oct-21,TABLELANDS,5,4,156,120,
Oct-21,TOOWOOMBA,48,47,1697,1467,7500098.05
Oct-21,TORRES,5,5,140,97,
Oct-21,TOWNSVILLE,44,40,2116,1633,9946800.98
Oct-21,WEIPA,3,3,87,76,
Oct-21,WESTERN DOWNS,21,20,366,327,1651979.52
Oct-21,WHITSUNDAY,15,15,473,413,2998021.35
Oct-21,WINTON,3,3,17,15,
Nov-21,BALONNE,4,4,78,65,
Nov-21,BANANA,8,8,145,142,580810.44
Nov-21,BARCALDINE,3,2,22,14,
Nov-21,BLACKALL TAMBO,2,2,18,18,
Nov-21,BRISBANE,167,160,8754,7615,51092378.4
Nov-21,BUNDABERG,33,32,1354,1053,5871216.57
Nov-21,BURDEKIN,7,7,206,197,953297.66
Nov-21,CAIRNS,40,39,1900,1773,10217920.64
Nov-21,CARPENTARIA,3,3,48,48,
Nov-21,CASSOWARY COAST,14,14,374,372,1523939.49
Nov-21,CENTRAL HIGHLANDS,15,15,373,356,1816558.48
Nov-21,CHARTERS TOWERS,8,8,138,130,609480.12
Nov-21,CLONCURRY,4,4,69,63,
Nov-21,COOK,3,3,54,48,
Nov-21,DOUGLAS,8,8,186,177,663382.2
Nov-21,FLINDERS,2,2,28,28,
Nov-21,FRASER COAST,32,32,1251,1207,6536460.39
Nov-21,GLADSTONE,22,21,592,567,2791935.96
Nov-21,GOLD COAST,126,120,5855,5328,32983033.57
Nov-21,GOONDIWINDI,10,9,158,153,516960.69
Nov-21,GYMPIE,20,20,457,435,2052282.14
Nov-21,HINCHINBROOK,8,7,107,89,427854.18
Nov-21,IPSWICH,30,30,1740,1521,9434139.36
Nov-21,ISAAC,14,13,299,278,1425349.82
Nov-21,LIVINGSTONE,11,11,336,296,1480042.23
Nov-21,LOCKYER VALLEY,12,12,220,207,1247855.59
Nov-21,LOGAN,36,31,2176,1947,16358531.56
Nov-21,LONGREACH,5,4,96,76,
Nov-21,MACKAY,38,36,1672,1586,8312233.76
Nov-21,MARANOA,8,8,178,144,549863.92
Nov-21,MAREEBA,5,5,188,156,
Nov-21,MCKINLAY,1,1,17,10,
Nov-21,MORETON BAY,62,60,3556,3299,21440766.72
Nov-21,MOUNT ISA,6,6,398,381,2440174.25
Nov-21,MURWEH,3,3,53,53,
Nov-21,NOOSA,14,14,523,508,2501858.59
Nov-21,NORTH BURNETT,8,8,83,83,273780.39
Nov-21,PAROO,1,1,25,25,
Nov-21,QUILPIE,1,1,6,6,
Nov-21,REDLAND,28,27,1333,1208,6229057.56
Nov-21,RICHMOND,1,1,8,8,
Nov-21,ROCKHAMPTON,30,27,1012,880,5496120.42
Nov-21,SCENIC RIM,15,14,261,185,842714.53
Nov-21,SOMERSET,10,8,126,95,569172.12
Nov-21,SOUTH BURNETT,13,13,312,304,1330916.98
Nov-21,SOUTHERN DOWNS,14,13,395,321,1258328.34
Nov-21,SUNSHINE COAST,70,68,3274,2836,14749778.36
Nov-21,TABLELANDS,5,4,156,120,
Nov-21,TOOWOOMBA,48,47,1697,1467,7065423.16
Nov-21,TORRES,5,5,140,94,
Nov-21,TOWNSVILLE,44,40,2116,1629,10112760.46
Nov-21,WEIPA,3,3,87,78,
Nov-21,WESTERN DOWNS,21,20,366,327,1545355.78
Nov-21,WHITSUNDAY,15,15,473,413,2669565.89
Nov-21,WINTON,3,3,17,15,
Dec-21,BALONNE,4,4,78,65,
Dec-21,BANANA,8,8,145,142,401131.09
Dec-21,BARCALDINE,3,2,22,14,
Dec-21,BLACKALL TAMBO,2,2,18,18,
Dec-21,BRISBANE,167,161,8754,7682,49738371.66
Dec-21,BUNDABERG,33,32,1354,1054,5193854.43
Dec-21,BURDEKIN,7,7,206,197,818090.16
Dec-21,CAIRNS,40,39,1900,1768,10106559.21
Dec-21,CARPENTARIA,3,3,48,48,
Dec-21,CASSOWARY COAST,14,14,374,372,1318710.56
Dec-21,CENTRAL HIGHLANDS,15,15,373,356,1281914.52
Dec-21,CHARTERS TOWERS,8,8,138,130,498945.29
Dec-21,CLONCURRY,4,4,69,63,
Dec-21,COOK,3,3,54,48,
Dec-21,DOUGLAS,8,8,186,177,698444.86
Dec-21,FLINDERS,2,2,28,28,
Dec-21,FRASER COAST,32,32,1251,1202,5916881.02
Dec-21,GLADSTONE,22,21,592,567,2496847.98
Dec-21,GOLD COAST,126,120,5855,5334,31628055.46
Dec-21,GOONDIWINDI,10,9,158,153,462811.15
Dec-21,GYMPIE,20,20,457,435,1905652.93
Dec-21,HINCHINBROOK,8,7,107,89,375255.99
Dec-21,IPSWICH,30,30,1740,1518,8854662.98
Dec-21,ISAAC,14,13,299,278,962618.86
Dec-21,LIVINGSTONE,11,11,336,296,1528485.16
Dec-21,LOCKYER VALLEY,12,12,220,207,1033645.88
Dec-21,LOGAN,36,31,2176,1930,15038304.58
Dec-21,LONGREACH,5,4,96,76,
Dec-21,MACKAY,38,36,1672,1583,7569980.97
Dec-21,MARANOA,8,8,178,144,401814.81
Dec-21,MAREEBA,5,5,188,156,
Dec-21,MCKINLAY,1,1,17,10,
Dec-21,MORETON BAY,62,60,3556,3296,21164943.75
Dec-21,MOUNT ISA,6,6,398,381,2072835.99
Dec-21,MURWEH,3,3,53,53,
Dec-21,NOOSA,14,13,523,504,2331631.95
Dec-21,NORTH BURNETT,8,8,83,83,239285.82
Dec-21,PAROO,1,1,25,25,
Dec-21,QUILPIE,1,1,6,6,
Dec-21,REDLAND,28,26,1333,1192,6108791.39
Dec-21,RICHMOND,1,1,8,8,
Dec-21,ROCKHAMPTON,30,27,1012,879,5153130.3
Dec-21,SCENIC RIM,15,14,261,176,747892.25
Dec-21,SOMERSET,10,8,126,95,433256.57
Dec-21,SOUTH BURNETT,13,13,312,304,1228844.95
Dec-21,SOUTHERN DOWNS,14,13,395,321,1246201.8
Dec-21,SUNSHINE COAST,70,68,3274,2837,14174974.17
Dec-21,TABLELANDS,5,4,156,120,
Dec-21,TOOWOOMBA,48,47,1697,1467,6524613.42
Dec-21,TORRES,5,5,140,94,
Dec-21,TOWNSVILLE,44,40,2116,1631,9429811.35
Dec-21,WEIPA,3,3,87,76,
Dec-21,WESTERN DOWNS,21,20,366,327,1371320.03
Dec-21,WHITSUNDAY,15,15,473,413,2130947.41
Dec-21,WINTON,3,3,17,15,
Jan-22,BALONNE,4,4,78,65,
Jan-22,BANANA,8,8,145,142,364944.23
Jan-22,BARCALDINE,3,2,22,14,
Jan-22,BLACKALL TAMBO,2,2,18,18,
Jan-22,BRISBANE,167,161,8754,7688,41211476.14
Jan-22,BUNDABERG,34,32,1399,1054,4474891.78
Jan-22,BURDEKIN,7,7,206,197,516439.27
Jan-22,CAIRNS,40,39,1900,1759,7934072.13
Jan-22,CARPENTARIA,3,3,48,48,
Jan-22,CASSOWARY COAST,14,14,374,372,1061434.18
Jan-22,CENTRAL HIGHLANDS,15,15,373,358,1103282.57
Jan-22,CHARTERS TOWERS,8,8,138,130,420085.73
Jan-22,CLONCURRY,4,4,69,63,
Jan-22,COOK,3,3,54,48,
Jan-22,DOUGLAS,8,8,186,177,631190.06
Jan-22,FLINDERS,2,2,28,28,
Jan-22,FRASER COAST,32,32,1251,1196,5339421.04
Jan-22,GLADSTONE,22,21,592,567,1984556.29
Jan-22,GOLD COAST,126,120,5855,5296,28654425.13
Jan-22,GOONDIWINDI,10,9,158,153,410723.75
Jan-22,GYMPIE,20,20,457,435,1406695.9
Jan-22,HINCHINBROOK,8,7,107,89,255209.85
Jan-22,IPSWICH,30,30,1740,1517,7284809.97
Jan-22,ISAAC,14,13,299,278,843467.65
Jan-22,LIVINGSTONE,11,11,336,296,1261173.56
Jan-22,LOCKYER VALLEY,12,12,220,207,936868.62
Jan-22,LOGAN,35,31,2176,1944,12534992.54
Jan-22,LONGREACH,5,4,96,76,
Jan-22,MACKAY,38,36,1672,1583,6166608.17
Jan-22,MARANOA,8,8,178,144,375491.92
Jan-22,MAREEBA,5,5,188,156,
Jan-22,MCKINLAY,1,1,17,10,
Jan-22,MORETON BAY,62,60,3554,3296,18117189.78
Jan-22,MOUNT ISA,6,6,398,381,1747916.78
Jan-22,MURWEH,3,3,53,53,
Jan-22,NOOSA,14,13,523,503,2070009.03
Jan-22,NORTH BURNETT,8,8,83,83,180829.55
Jan-22,PAROO,1,1,25,25,
Jan-22,QUILPIE,1,1,6,6,
Jan-22,REDLAND,28,26,1333,1192,5296799.19
Jan-22,RICHMOND,1,1,8,8,
Jan-22,ROCKHAMPTON,30,27,1012,880,4051816.93
Jan-22,SCENIC RIM,15,14,261,183,631357.9
Jan-22,SOMERSET,10,6,116,82,494140.81
Jan-22,SOUTH BURNETT,13,13,312,304,1066779.55
Jan-22,SOUTHERN DOWNS,14,13,395,321,955015.37
Jan-22,SUNSHINE COAST,70,68,3282,2837,12299367.04
Jan-22,TABLELANDS,5,4,156,120,
Jan-22,TOOWOOMBA,48,46,1697,1442,5710552.25
Jan-22,TORRES,5,5,140,94,
Jan-22,TOWNSVILLE,44,40,2116,1631,7462546.38
Jan-22,WEIPA,3,3,87,76,
Jan-22,WESTERN DOWNS,21,20,366,327,1148020.6
Jan-22,WHITSUNDAY,15,15,473,413,1768102.66
Jan-22,WINTON,3,3,17,15,
Feb-22,BALONNE,4,4,78,65,
Feb-22,BANANA,8,8,145,142,415870.69
Feb-22,BARCALDINE,3,2,22,14,
Feb-22,BLACKALL TAMBO,2,2,18,18,
Feb-22,BRISBANE,167,159,8751,7668,41016778.3
Feb-22,BUNDABERG,34,32,1402,1054,4481567.86
Feb-22,BURDEKIN,7,7,206,197,595465.45
Feb-22,CAIRNS,40,39,1914,1768,8214682.2
Feb-22,CARPENTARIA,3,3,48,48,
Feb-22,CASSOWARY COAST,14,14,374,372,1109765.21
Feb-22,CENTRAL HIGHLANDS,15,15,373,358,1220384.85
Feb-22,CHARTERS TOWERS,8,8,138,130,432931.94
Feb-22,CLONCURRY,4,4,69,63,
